Seconds since Launch,Total Requests,Requests Per Sec,Requests Okay,Requests Relayed,Requests Error
1025.9032673835754,2426719,2401.0,2360361,0,66358
1027.9185359477997,2431677,2479.0,2365174,0,66503
1029.9293296337128,2437136,2729.5,2370490,0,66646
1031.9388210773468,2442786,2825.0,2375984,0,66802
1033.9503409862518,2446982,2098.0,2380053,0,66929
1035.9531733989716,2452410,2714.0,2385331,0,67079
1037.9689347743988,2457598,2594.0,2390370,0,67228
1039.9739871025085,2462649,2525.5,2395273,0,67376
1041.9816210269928,2467355,2353.0,2399844,0,67511
1043.9972567558289,2472646,2645.5,2404994,0,67652
1046.0021333694458,2477965,2659.5,2410178,0,67787
1048.0244822502136,2483069,2552.0,2415129,0,67940
1050.0342934131622,2488378,2654.5,2420302,0,68076
1052.047435760498,2493368,2495.0,2425158,0,68210
1054.0590789318085,2498704,2668.0,2430355,0,68349
1056.0648612976074,2503115,2205.5,2434644,0,68471
1058.0781972408295,2507978,2431.5,2439369,0,68609
1060.100427865982,2512600,2311.0,2443866,0,68734
1062.1031193733215,2518506,2953.0,2449609,0,68897
1064.1110534667969,2523160,2327.0,2454130,0,69030
1066.1285593509674,2527885,2362.5,2458751,0,69134
1068.1333532333374,2533081,2598.0,2463791,0,69290
1070.1417121887207,2537146,2032.5,2467750,0,69396
1072.1488161087036,2541591,2222.5,2472090,0,69501
1074.1528661251068,2546981,2695.0,2477317,0,69664
1076.1683902740479,2552744,2881.5,2482925,0,69819
1078.1788864135742,2557221,2238.5,2487281,0,69940
1080.1998705863953,2562487,2633.0,2492424,0,70063
1082.2012333869934,2567577,2545.0,2497379,0,70198
1084.2100565433502,2572942,2682.5,2502600,0,70342
1086.214561700821,2577626,2342.0,2507146,0,70480
1088.2286357879639,2582575,2474.5,2511962,0,70613
1090.2331371307373,2587854,2639.5,2517094,0,70760
1092.2344172000885,2592584,2365.0,2521706,0,70878
1094.2393200397491,2597294,2355.0,2526293,0,71001
1096.2510368824005,2601125,1915.5,2530033,0,71092
1098.259669303894,2605609,2242.0,2534389,0,71220
1100.2749116420746,2609733,2062.0,2538416,0,71317
1102.277464389801,2613973,2120.0,2542566,0,71407
